datetime,TotalPopulation,BusanPopulation,ChungcheongbukPopulation,ChungcheongnamPopulation,DaeguPopulation,DaejeonPopulation,GangwonPopulation,GwanguPopulation,GyeonggiPopulation,GyeongsangbukPopulation,GyeongsangnamPopulation,InchenPopulation,JejuPopulation,JeollanamPopulation,JeonbukPopulation,SeoulPopulation,UlsanPopulation
2007-05-27,49590803.392965406,3618002.7400803766,1520980.5958371395,1999507.9341307294,2517846.4055759544,1485317.5916890823,1524733.9767751342,1431226.8918002925,11090548.323738903,2705143.644278821,3228235.421218641,2691165.6421362683,560854.0716312799,1955683.475058285,1893917.0745300986,10250797.894664593,1113063.9442865562
2007-06-03,49595755.11962374,3617734.387712198,1521127.7201791913,1999772.5648489606,2517827.198837758,1485500.357088754,1524757.4010547511,1431364.5222066764,11093999.518879913,2705109.983880151,3228618.2312992755,2691685.21227486,560922.7168833356,1955496.4712344457,1893814.601351507,10250859.615324797,1113225.6102556349
2007-06-10,49601525.90672136,3617421.3016182086,1521299.242026176,2000080.9502205013,2517804.482984059,1485712.935452353,1524784.7579378681,1431524.7477786217,11098024.25529338,2705070.6460317904,3229064.1467064633,2692290.867418089,561003.0768978322,1955278.5427294143,1893695.0836418082,10250928.903350046,1113413.834871215
2007-06-17,49607289.98745595,3617108.2065522512,1521470.6311760533,2000388.9581666926,2517781.4354461613,1485924.816038702,1524812.1455745674,1431684.6037123336,11102047.206257002,2705031.235616858,3229509.312194442,2692895.973310666,561083.7318676653,1955060.8755104546,1893575.602905023,10250995.262778128,1113601.6441372957
2007-06-24,49613047.3618275,3616795.102514325,1521641.8876288233,2000696.5886875351,2517758.056224066,1486135.9988478005,1524839.5639648486,1431844.090007812,11106068.371770779,2704991.752635354,3229953.7277632114,2693500.529952592,561164.6817928351,1954843.469577567,1893456.159141151,10251058.693609042,1113789.0380538763
2007-07-01,49618798.02983602,3616481.9895044304,1521813.011384486,2001003.841783028,2517734.3453177717,1486346.4838796488,1524867.013108712,1432003.2066650572,11110087.75183471,2704952.1970872786,3230397.3934127707,2694104.5373438667,561245.9266733414,1954626.3249307512,1893336.7523501927,10251119.19584279,1113976.0166209575
2007-07-08,49624541.99148151,3616168.8675225675,1521984.0024430412,2001310.717453172,2517710.302727279,1486556.271134247,1524894.4930061575,1432161.953684069,11114105.346448798,2704912.568972631,3230840.3091431214,2694707.99548449,561327.4665091842,1954409.4415700072,1893217.382532148,10251176.769479368,1114162.5798385388
2007-07-15,49630279.246763974,3615855.736568736,1522154.860804489,2001617.2156979667,2517685.928452588,1486765.3606115952,1524922.0036571848,1432320.3310648473,11118121.155613039,2704872.8682914115,3231282.4749542624,2695310.904374462,561409.3013003637,1954192.8194953352,1893098.0496870168,10251231.41451878,1114348.7277066205
2007-07-22,49636009.7956834,3615542.5966429356,1522325.5864688298,2001923.3365174122,2517661.222493699,1486973.752311693,1524949.5450617943,1432478.3388073924,11122135.179327434,2704833.0950436206,3231723.890846194,2695913.264013783,561491.4310468797,1953976.4587067352,1892978.7538147992,10251283.130961023,1114534.4602252024
2007-07-29,49641733.63823979,3615229.4477451667,1522496.1794360632,2002229.0799115086,2517636.1848506113,1487181.4462345405,1524977.117219986,1432635.9769117038,11126147.417591985,2704793.249229258,3232164.556818916,2696515.074402453,561573.8557487323,1953760.359204207,1892859.4949154952,10251331.9188061,1114719.7773942845
2007-08-05,49646634.4512849,3614961.0272632674,1522642.296363341,2002490.8452781092,2517614.4600201333,1487358.9142232516,1525000.7749757767,1432770.801084969,11129585.057889275,2704759.0379170226,3232541.6736353477,2697030.4747197735,561644.7402535473,1953575.3390215668,1892757.302429227,10251371.406034747,1114878.2900977738
2007-08-12,49652345.83916709,3614647.861703271,1522812.642893089,2002795.887739414,2517588.8063921058,1487565.312274063,1525028.4042477633,1432927.7527182756,11133593.980318401,2704719.0573361693,3232980.9469009666,2697631.2650715197,561727.7127295964,1953359.7247646006,1892638.1121939053,10251414.755056512,1115062.8359034993
2007-08-19,49658050.520686254,3614334.6871713065,1522982.85672573,2003100.55277537,2517562.82107988,1487771.0125476243,1525056.0642733322,1433084.334713349,11137601.117297681,2704679.0041887444,3233419.4702473762,2698231.506172614,561810.980160982,1953144.3717937067,1892518.958931497,10251455.17548111,1115246.9663597252
2007-08-26,49663748.495842375,3614021.503667373,1523152.9378612635,2003404.8403859765,2517536.5040834555,1487976.0150439355,1525083.7550524832,1433240.5470701887,11141606.468827115,2704638.8784747473,3233857.2436745763,2698831.198023057,561894.5425477043,1952929.2801088844,1892399.8426420023,10251492.667308541,1115430.6814664514
2007-09-02,49668627.136830114,3613753.0535230474,1523298.6160756557,2003665.3579381572,2517513.6826644037,1488151.1760956151,1525107.514483382,1433374.1491741922,11145038.20620859,2704604.4272485403,3234231.8811662747,2699344.7824504697,561966.402210979,1952745.123769992,1892297.7723927135,10251522.472236348,1115587.8209736354
2007-09-09,49674312.657312036,3613439.8533568867,1523468.450773704,2003968.9446159725,2517486.7496830397,1488354.8827198902,1525135.262376328,1433529.6750600273,11149040.2419026,2704564.166768053,3234668.2618863718,2699943.4542639893,562050.5123718977,1952530.517330732,1892178.724767201,10251554.525240466,1115770.764717005
2007-09-16,49679991.47143093,3613126.6442187573,1523638.1527746452,2004272.1538684384,2517459.485017477,1488557.891566915,1525163.0410228563,1433684.831307629,11153040.492146762,2704523.833720994,3235103.892687259,2700541.5768268574,562134.917488153,1952316.1721775436,1892059.7141146024,10251583.649647418,1115953.293110875
2007-09-23,49685663.57918679,3612813.4261086597,1523807.7220784791,2004574.9856955553,2517431.888667716,1488760.2026366894,1525190.8504229665,1433839.6179169973,11157038.956941081,2704483.428107363,3235538.773568937,2701139.1501390743,562219.6175597449,1952102.0883104275,1891940.7404349172,10251609.845457202,1116135.4061552451
2007-09-30,49691328.98057962,3612500.199026593,1523977.1586852055,2004877.440097323,2517403.960633757,1488961.815929214,1525218.6905766588,1433994.034888132,11161035.636285555,2704442.949927161,3235972.9045314053,2701736.17420064,562304.6125866733,1951888.265729383,1891821.8037281455,10251633.112669818,1116317.1038501156
2007-10-07,49696987.67560942,3612186.962972558,1524146.4625948246,2005179.5170737414,2517375.7009155992,1489162.731444488,1525246.5614839331,1434148.0822210335,11165030.530180182,2704402.3991803867,3236406.285574665,2702332.649011554,562389.9025689383,1951674.7044344107,1891702.9039942874,10251653.451285267,1116498.3861954864
2007-10-14,49702639.66427618,3611873.717946555,1524315.6338073362,2005481.2166248106,2517347.1095132437,1489362.949182512,1525274.4631447897,1434301.7599157016,11169023.638624966,2704361.7758670407,3236838.9166987143,2702928.574571817,562475.4875065399,1951461.40442551,1891584.0412333426,10251670.86130355,1116679.2531913575
2007-10-21,49708284.94657991,3611560.4639485828,1524484.6723227408,2005782.5387505307,2517318.1864266894,1489562.4691432859,1525302.3955592283,1434455.0679721362,11173014.961619904,2704321.079987123,3237270.7979035545,2703523.950881429,562561.3673994781,1951248.3657026815,1891465.2154453115,10251685.342724664,1116859.7048377288
2007-10-28,49713923.52252061,3611247.2009786423,1524653.5781410378,2006083.4834509015,2517288.9316559364,1489761.2913268092,1525330.3587272486,1434608.0063903376,11177004.499164997,2704280.3115406334,3237701.9291891856,2704118.7779403897,562647.5422477529,1951035.5882659247,1891346.426630194,10251696.89554861,1117039.7411346005
2007-11-04,49718751.249895126,3610978.682720596,1524798.248940656,2006341.1356514515,2517263.592144603,1489931.1549675283,1525354.3516343215,1434738.8022612222,11180422.681702752,2704245.309400861,3238070.8734166822,2704628.192546531,562721.6411637869,1950853.4155682311,1891244.6370732286,10251704.467044858,1117193.7273761947
2007-11-11,49724377.37116162,3610665.403088428,1524966.908321468,2006641.379419031,2517233.7213889104,1490128.6812790157,1525382.3719161372,1434891.0542084186,11184408.903412417,2704204.4061878812,3238500.61199521,2705221.999568568,562808.363786258,1950641.1233770365,1891125.9169220934,10251710.581045493,1117372.9923097098
2007-11-18,49729996.78606509,3610352.1144842915,1525135.4350051726,2006941.2457612613,2517203.5189490193,1490325.509813253,1525410.422951535,1435042.9365173816,11188393.33967224,2704163.4304083292,3238929.600654528,2705815.2573399534,562895.3813640659,1950429.092471914,1891007.2337438718,10251713.766448962,1117551.841893725
2007-11-25,49735609.49460552,3610038.8169081863,1525303.82899177,2007240.7346781425,2517172.98482493,1490521.64057024,1525438.504740515,1435194.4491881111,11192375.990482215,2704122.382062206,3239357.839394637,2706407.9658606877,562982.6938972103,1950217.322852863,1890888.5875385636,10251714.023255263,1117730.2761282409
2007-12-02,49741215.49678292,3609725.510360113,1525472.09028126,2007539.8461696743,2517142.119016642,1490717.0735499768,1525466.617283077,1435345.5922206074,11196356.855842346,2704081.2611495107,3239785.328215536,2707000.1251307703,563070.3013856913,1950005.8145198843,1890769.9783061692,10251711.351464394,1117908.2950132566
2007-12-09,49746814.79259729,3609412.194840071,1525640.2188736426,2007838.580235857,2517110.9215241564,1490911.8087524634,1525494.760579221,1435496.3656148703,11200335.935752634,2704040.067670244,3240212.0671172263,2707591.735150202,563158.2038295087,1949794.5674729773,1890651.406046688,10251705.75107636,1118085.8985487728
2007-12-16,49752407.38204862,3609098.87034806,1525808.214768918,2008136.9368766905,2517079.392347472,1491105.8461777,1525522.934628947,1435646.7693708998,11204313.230213076,2703998.801624405,3240638.056099707,2708182.7959189825,563246.4012286628,1949583.581712142,1890532.8707601207,10251697.222091157,1118263.0867347894
2007-12-23,49757993.26513693,3608785.5368840806,1525976.0779670859,2008434.9160921748,2517047.531486589,1491299.1858256862,1525551.1394322552,1435796.8034886958,11208288.739223672,2703957.4630119945,3241063.295162978,2708773.307437111,563334.8935831535,1949372.857237379,1890414.3724464667,10251685.764508788,1118439.8595713063
2007-12-30,49763572.4418622,3608472.194448133,1526143.8084681465,2008732.5178823099,2517015.338941508,1491491.827696422,1525579.3749891454,1435946.4679682583,11212262.462784423,2703916.051833012,3241487.78430704,2709363.269704589,563423.6808929808,1949162.3940486878,1890295.9111057264,10251671.378329251,1118616.2170583233
2008-01-06,49768349.25562349,3608203.6080763657,1526287.4718529906,2008987.3047312296,2516987.481337893,1491656.3939261804,1525603.601372392,1436074.457606024,11215667.090478456,2703880.4987796745,3241851.035270334,2709868.51448946,563500.0190617741,1948982.2049921933,1890194.4022410843,10251656.716393942,1118767.050034328
2008-01-13,49773915.97767456,3607890.2489781906,1526454.955916566,2009284.2055885731,2516954.672807872,1491847.7399248804,1525631.8940430775,1436223.435614582,11219637.49820378,2703838.952834202,3242274.131707293,2710457.4567200136,563589.3541457978,1948772.2270490641,1890076.0095643261,10251636.891391093,1118942.6361579883
2008-01-20,49779475.9933626,3607576.880908047,1526622.3072830343,2009580.7290205678,2516921.532593652,1492038.3881463301,1525660.217467345,1436372.0439849063,11223606.12047926,2703797.3343221573,3242696.478225042,2711045.8496999163,563678.9841851582,1948562.510392007,1889957.6538604817,10251614.137791077,1119117.8069321492
2008-01-27,49785029.3026876,3607263.5038659344,1526789.5259523953,2009876.875027213,2516888.0606952347,1492228.3385905295,1525688.5716451944,1436520.2827169974,11227572.957304895,2703755.6432435415,3243118.0748235816,2711633.693429168,563768.909179855,1948353.0550210215,1889839.3351295507,10251588.455593893,1119292.5623568103
2008-02-03,49789783.94439152,3606994.887831741,1526932.7506243538,2010130.4140617128,2516859.106503045,1492390.5978832566,1525712.8997035492,1436647.0502855019,11230971.682083113,2703719.8502762313,3243478.8464621427,2712137.12232413,563846.222507108,1948173.7298082751,1889737.948501888,10251564.111357745,1119442.02213651
2008-02-10,49795324.79904232,3606681.494127401,1527099.7228562296,2010425.8591355667,2516825.0186196873,1492579.2524554199,1525741.310995194,1436794.6025465878,11234935.20307332,2703678.024431125,3243899.050353579,2712723.946016458,563936.6952760014,1947964.7596828518,1889619.6984349394,10251532.99033725,1119616.0061978141
2008-02-17,49800858.947330095,3606368.091451093,1527266.562390998,2010720.9267840716,2516790.5990521316,1492767.2092503333,1525769.7530404208,1436941.7851694406,11238896.938613685,2703636.1260194466,3244318.5043258066,2713310.220458134,564027.4630002313,1947756.0508435005,1889501.4853409042,10251498.940719588,1119789.574909619
2008-02-24,49806386.38925483,3606054.6798028164,1527433.269228659,2011015.6170072271,2516755.847800377,1492954.468267996,1525798.2258392298,1437088.5981540598,11242856.888704203,2703594.1550411964,3244737.208378824,2713895.945649159,564118.5256797979,1947547.6032902212,1889383.3092197827,10251461.962504758,1119962.728271924
2008-03-02,49812695.25386714,3605696.4840758448,1527623.6288425894,2011351.943680202,2516715.7259401698,1493167.624152774,1525830.8038381732,1437255.9318039513,11247380.359685393,2703546.099351884,3245214.809028139,2714564.6733156554,564222.9584833881,1947309.6974571736,1889248.2960685992,10251416.115650462,1120160.10923762
2008-03-09,49818208.32501396,3605383.0532019213,1527790.0513293063,2011645.825134752,2516680.263936562,1493353.3879334724,1525859.3425375149,1437401.952706642,11251336.483811958,2703503.972873837,3245631.906111422,2715149.2215409996,564314.6532101044,1947101.8098026197,1889130.1991751494,10251372.861870272,1120332.3725652827
2008-03-16,49823714.68979774,3605069.6133560287,1527956.3411189157,2011939.3291639532,2516644.4702487555,1493538.4539369205,1525887.9119904388,1437547.603971099,11255290.822488677,2703461.7738292185,3246048.253275496,2715733.2205156917,564406.6428921573,1946894.1834341378,1889012.1392546133,10251326.679492917,1120504.2205434458
2008-03-23,49829214.348218486,3604756.164538168,1528122.498211418,2012232.4557678048,2516608.344876751,1493722.8221631183,1525916.5121969448,1437692.8855973228,11259243.375715552,2703419.5022180285,3246463.8505203603,2716316.670239733,564498.9275295468,1946686.818351728,1888894.1163069909,10251277.568518393,1120675.6531721093
2008-03-30,49834707.300276205,3604442.706748339,1528288.5226068127,2012525.2049463075,2516571.8878205474,1493906.492612066,1525945.1431570328,1437837.7975853134,11263194.143492581,2703377.158040266,3246878.697846015,2716899.570713123,564591.5071222729,1946479.7145553897,1888776.1303322818,10251225.528946701,1120846.670451273
2008-04-06,49839410.20717958,3604174.021501816,1528430.7236153719,2012775.8324138278,2516540.374921685,1494063.3690517198,1525969.7084573063,1437961.7136588744,11266579.094800567,2703340.8052736884,3247233.684393532,2717398.7625316326,564671.0958192651,1946302.404978055,1888675.028924238,10251178.59267526,1120992.9261062604
2008-04-13,49844890.704563096,3603860.5470497594,1528596.5015732816,2013067.880659539,2516503.301880542,1494245.7436286313,1525998.3965311896,1438105.93917586,11270526.54674217,2703298.326329436,3247647.139012084,2717980.6429680986,564764.2231861877,1946095.786427279,1888557.111613511,10251121.114280257,1121163.1720220675
2008-04-20,49850364.49558358,3603547.0636257343,1528762.146834084,2013359.551479901,2516465.8971552006,1494427.4204282928,1526027.1153586549,1438249.7950546122,11274472.213233927,2703255.774818612,3248059.843711426,2718561.9741539136,564857.6455084468,1945889.429162575,1888439.231275698,10251060.707288086,1121333.0025883748
